389,22/05/2020 - 511049,UÐUR ÞAHÝN ÞAHÝN PLAS EV GEREÇLERÝ ÝMALAT SANAYÝ,GAZÝANTEP,Yerli Sermaye,ÝMALAT - PLASTÝK ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,"Plastikten sofra eþyasý, mutfak eþyasý, diðer ev eþyasý ve tuvalet eþyasý 900.000 ADET/YIL",867.300,0,2
390,22/05/2020 - 511050,TÝRYAKÝ AGRO GIDA SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,GAZÝANTEP,Yabancý Sermaye,ÝMALAT - ÖÐÜTÜLMÜÞ TAHIL ÜRÜNLERÝ ÝMALATI,TEVSÝ,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, KDV Ýstisnasý, Faiz Desteði",BULGUR 33.908.000 KG/YIL,6.446.907,0,18
391,22/05/2020 - 511051,ENPÝ ELEKTRONÝK SANAYÝ VE DIÞ TÝCARET ANONÝM ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,ÝMALAT - ELEKTRONÝK VALF VE ELEKTRON TÜPLERÝ ÝLE DÝÐER ELEKTRONÝK PARÇALARIN ÝMALATI,MODERNÝZASYON,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Vergi Ýndirimi %80, YKO %40","Kombi, þofben, elektrikli cihaz, hava perdesi, güneþ paneli sistemi vb. yönelik akýllý kontrol kartý imalatý 2.220.000 ADET/YIL",1.028.487,144.537,
392,22/05/2020 - 511052,SBR MAKÝNA ÝNÞAAT OTOMOTÝV SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,ANKARA,Yerli Sermaye,ÝMALAT - METAL OLMAYAN ATIK VE HURDALARIN YENÝDEN DEÐERLENDÝRÝLMESÝ,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"KDV Ýstisnasý, Vergi Ýndirimi %80, YKO %40, Sigorta Primi Ýþveren Hissesi 7 Yýl, Faiz Desteði",Araç Lastiklerinden Mikronize Kauçuk Geri Kazanýmý 300 KG/SAAT,5.501.500,0,20
393,22/05/2020 - 511053,PARK ULUSOY ÝNÞAAT YATIRIM TURÝZM PAZARLAMA SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,ÝZMÝR,Yerli Sermaye,"HÝZMETLER - OTELLER, MOTELLER, PANSÝYONLAR, KAMPLAR VE DÝÐER KONAKLAMA YERLERÝ",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 2 Yýl, Vergi Ýndirimi %50, YKO %15, KDV Ýstisnasý",Öðrenci yurtlarý 300 KÝÞÝ,7.759.960,0,20
394,22/05/2020 - 511054,US EROL ÝNÞAAT TURÝZM TÝCARET LÝMÝTED ÞÝRKETÝ,ANTALYA,Yerli Sermaye,"HÝZMETLER - OTELLER, MOTELLER, PANSÝYONLAR, KAMPLAR VE DÝÐER KONAKLAMA YERLERÝ",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 2 Yýl, Vergi Ýndirimi %50, YKO %15, KDV Ýstisnasý",4 YILDIZLI OTEL 313 YATAK,47.600.000,0,120
395,22/05/2020 - 511055,ERZURUM BÜYÜKÞEHÝR BELEDÝYE BAÞKANLIÐI,ERZURUM,Yerli Sermaye,HÝZMETLER - GENEL KAMU HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Belediye hizmetleri,40.000.000,0,
396,22/05/2020 - 511056,UZUNKÖPRÜ KÖYLERE HÝZMET GÖTÜRME BÝRLÝÐÝ,EDÝRNE,Yerli Sermaye,HÝZMETLER - GENEL KAMU HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Belediye hizmetleri,1.950.000,0,
397,22/05/2020 - 511057,NOVENTEK ENERJÝ ELEKTRÝK ÜRETÝM ANONÝM ÞÝRKETÝ,ESKÝÞEHÝR,Yerli Sermaye,ÝMALAT - METAL OLMAYAN ATIK VE HURDALARIN YENÝDEN DEÐERLENDÝRÝLMESÝ,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Gümrük Vergisi Muafiyeti, Faiz Desteði, KDV Ýstisnasý","ATIKTAN BÝYOGAZ 12.000.000 M3/YIL, ATIKTAN GÜBRE {KATI VE/VEYA SIVI} 200.000 TON/YIL",20.000.000,898.706,10
398,22/05/2020 - 511058,ÝMAGE MODA TASARIM VE TEKSTÝL SANAYÝ TÝCARET LÝMÝTED ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,ÝMALAT - TIBBÝ VE CERRAHÝ TEÇHÝZAT ÝLE ORTOPEDÝK ARAÇLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði","TEK KULLANIMLIK AMELÝYAT MASKESÝ 34.560.000 ADET/YIL, TEK KULLANIMLIK KORUYUCU ÖNLÜK 900.000 ADET/YIL",2.956.068,118.972,46
399,22/05/2020 - 511059,AKYAPAK ULUSLARARASI DIÞ TÝCARET MAKÝNA SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,BURSA,Yerli Sermaye,ÝMALAT - TAKIM TEZGAHLARI ÝMALATI,TEVSÝ,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði","Muhtelif Diðer Özel Amaçlý Makineler ve Parçalarý 387 ADET/YIL, Hidrolik Silindir Makinesi ve Hidrolik Profil Kývýrma Makinesi 440 ADET/YIL, Þerit Testere Makinesi 25 ADET/YIL, Delik Delme Makinesi 30 ADET/YIL, Cnc Hidrolik Boru Bükme Makinesi 30 ADET/YIL",10.588.104,952.781,19
400,22/05/2020 - 511060,DEVELÝ BELEDÝYE BAÞKANLIÐI,KAYSERÝ,Yerli Sermaye,HÝZMETLER - GENEL KAMU HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Belediye hizmetleri 10,4.820.000,0,
401,22/05/2020 - 511061,MÝR LÝDAÞ TARIM ÜRÜNLERÝ LÝSANSLI DEPOCULUK ANONÝM ÞÝRKETÝ,VAN,Yerli Sermaye,HÝZMETLER - DEPOLAMA VE AMBARLAMA HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 12 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %55, KDV Ýstisnasý, Faiz Desteði",Tahýl ambarlama hizmetleri 15.000 TON/YIL,7.290.000,0,10
402,22/05/2020 - 511062,ÝBRAHÝM KAMBUR,ANTALYA,Yerli Sermaye,"TARIM - SEBZE, BAHÇE VE KÜLTÜR BÝTKÝLERÝ ÝLE FÝDANLIK ÜRÜNLERÝNÝN YETÝÞTÝRÝLMESÝ",KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Serada bitkisel yetiþtiricilik 11.000 M2,1.171.000,0,3
403,22/05/2020 - 511063,BPW OTOMOTÝV ANONÝM ÞÝRKETÝ,KOCAELÝ,Yerli Sermaye,ÝMALAT - MOTORLU KARA TAÞITLARI KAROSERÝ ÝMALATI; RÖMORK VE YARI - RÖMORK ÝMALATI,TEVSÝ,BÖLGESEL,"KDV Ýstisnasý, Vergi Ýndirimi %70, YKO %30, Sigorta Primi Ýþveren Hissesi 6 Yýl, Faiz Desteði",Muhtelif Treyler Dorsa Parçalarý 343.960 ADET/YIL,2.542.694,0,12
404,22/05/2020 - 511064,"KÝRACILAR ISI, YALITIM ÝNÞAAT SANAYÝ TÝCARET LÝMÝTED ÞÝRKETÝ",AMASYA,Yerli Sermaye,"ÝMALAT - TANK, SARNIÇ VE METAL MUHAFAZA ÝMALATI",KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, KDV Ýstisnasý, Faiz Desteði",METAL BAÐLANTI ELEMANLARI 30.000.000 ADET/YIL,4.148.500,0,15
405,22/05/2020 - 511065,TULPAR MOBÝLYA SANAYÝ TÝCARET ANONÝM ÞÝRKETÝ,KAYSERÝ,Yerli Sermaye,ÝMALAT - B.Y.S. METAL EÞYA ÝMALATI,KOMPLE YENÝ YATIRIM,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","2899.5.09 - Muhtelif Mobilya Aksesuarlarý {Metalden Mamül Kilitleme Vidasý, Pim, v.s.} 120.000.000 ADET/YIL",2.154.052,204.196,30
406,22/05/2020 - 511066,GÝF PLASTÝK SANAYÝ TÝCARET LÝMÝTED ÞÝRKETÝ,BURSA,Yerli Sermaye,ÝMALAT - B.Y.S. METAL EÞYA ÝMALATI,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,TAMÝR KELEPÇESÝ 250.000 KG/YIL,10.103.693,0,8
407,22/05/2020 - 511067,ILMAK MAKÝNA SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,ÝMALAT - B.Y.S. METAL EÞYA ÝMALATI,TEVSÝ,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",2899.5.09 - B.y.s. adi metallerden diðer eþyalar 8.128.000 KG/YIL,2.682.429,315.650,15
408,22/05/2020 - 511068,EUROTRAY METAL KABLO TAÞIMA VE ELEKTRÝK SANAYÝ TÝCARET LÝMÝTED ÞÝRKETÝ,KOCAELÝ,Yerli Sermaye,ÝMALAT - DEMÝR-ÇELÝK ANA SANAYÝÝ,TEVSÝ,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","2710.3.01 - Demir veya çelikten tüp, boru ve içi boþ profiller 576.692 TON/SEZON",35.163.626,3.650.009,100
409,22/05/2020 - 511069,DURA LAZER METAL SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ÇORUM,Yerli Sermaye,ÝMALAT - METAL YAPI MALZEMELERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, KDV Ýstisnasý, Faiz Desteði","2812.1.01 - Demir, çelik veya alüminyumdan tank, sarnýç ve benzeri kaplar 255.000 KG/YIL",12.929.492,0,15
410,22/05/2020 - 511070,HASER MAKÝNA SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,ÇANKIRI,Yerli Sermaye,ÝMALAT - DÝÐER ÖZEL AMAÇLI MAKÝNELERÝN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði","Muhtelif özel amaçlý makineler {CNC Makinesi 3 Eksen / 5 Eksen, Tel Form Band, CNC Yay Makineleri, ve kalýplarý imalatý. 35 ADET/YIL, Savaþ silahlarý ve diðer mühimmatlar için aksam ve parçalar {savunma sanayine yönelik yedek parça{mayon {esnek mermi yolu} } imalatý . 1.000.000 ADET/YIL",13.620.879,100.000,20
411,22/05/2020 - 511071,TÝMMER MERMER MADENCÝLÝK ÝNÞAAT NAKLÝYAT TURÝZM SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,AFYONKARAHÝSAR,Yerli Sermaye,"MADENCÝLÝK - KUM, KÝL VE TAÞOCAKÇILIÐI",TEVSÝ,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",BLOK MERMER ÝSTÝHRACI {IR 87489} 17.800 M3/YIL,1.758.579,200.000,5
412,22/05/2020 - 511072,MERT ÇELÝK METAL ÜRÜNLERÝ SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,ÝZMÝR,Yerli Sermaye,ÝMALAT - DEMÝR-ÇELÝK ANA SANAYÝÝ,KOMPLE YENÝ YATIRIM,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",2710.4.02 - Demir veya alaþýmsýz çelikten profiller; alaþýmlý çeliklerden diðer çubuklar {paslanmaz çelikten ola {Soðuk çekim ve kabuk soyma iþlemi yapýlacaktýr.} 950 TON,6.539.273,267.895,20
413,22/05/2020 - 511073,UÇARSAN ÇELÝK KAPI VE ÇELÝK ÇATI ÝTHALAT ÝHRACAT SANAYÝ TÝCARET LÝMÝTED ÞÝRKETÝ,GAZÝANTEP,Yerli Sermaye,ÝMALAT - METAL YAPI MALZEMELERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 5 Yýl, Vergi Ýndirimi %60, YKO %25, KDV Ýstisnasý, Faiz Desteði","2811.2.01 - Demir, çelik veya alüminyumdan kapýlar, pencereler ve bunlarýn çerçeveleri ile eþikleri 1.500 ADET/YIL, 2811.2.01 - Demir, çelik veya alüminyumdan kapýlar, pencereler ve bunlarýn çerçeveleri ile eþikleri 600 ADET/YIL, 2811.1.04 - Demir, çelik veya alüminyumdan diðer yapýlar, bunlarýn aksamlarý, levha, çubuk, profil ve benzerleri 6.000 M2/YIL, 2811.1.04 - Demir, çelik veya alüminyumdan diðer yapýlar, bunlarýn aksamlarý, levha, çubuk, profil ve benzerleri 9.000 M2/YIL",2.420.498,0,7
414,22/05/2020 - 511074,ÜNLÜER METAL ÝNÞAAT SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,ÝMALAT - METAL YAPI MALZEMELERÝ ÝMALATI,TEVSÝ,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","2811.2.01 - Demir, çelik veya alüminyumdan kapýlar, pencereler ve bunlarýn çerçeveleri ile eþikleri 266.500 KG/YIL",2.008.341,205.000,5
415,22/05/2020 - 511075,EKN MEDÝKAL SAÐLIK TEKSTÝL ANONÝM ÞÝRKETÝ,ÞANLIURFA,Yerli Sermaye,ÝMALAT - TIBBÝ VE CERRAHÝ TEÇHÝZAT ÝLE ORTOPEDÝK ARAÇLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",týbbi ve cerrahi maske 90.000.000 ADET/YIL,855.658,117.000,20
416,22/05/2020 - 511076,ANM KÖKSAL ORMAN ÜRÜNLERÝ ÝNÞAAT SANAYÝ TÝCARET LÝMÝTED ÞÝRKETÝ,ÝZMÝR,Yerli Sermaye,ÝMALAT - MOBÝLYA ÝMALATI,KOMPLE YENÝ YATIRIM,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",Mutfak mobilyalarý 1.500 TAKIM/YIL,2.001.667,99.638,11
417,22/05/2020 - 511077,AKKOYUN SÜT ÜRÜNLERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,BÝTLÝS,Yerli Sermaye,ÝMALAT - SÜT ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 12 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %55, KDV Ýstisnasý, Faiz Desteði",SÜT ÝÞLEYEREK SÜT VE SÜT MAMÜLLERÝ ÝMALATI 6 TON/GÜN,6.133.000,0,25
418,22/05/2020 - 511078,ÝMAGO YENÝLENEBÝLÝR ENERJÝ TARIM HAYVANCILIK SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,BALIKESÝR,Yerli Sermaye,"TARIM - SEBZE, BAHÇE VE KÜLTÜR BÝTKÝLERÝ ÝLE FÝDANLIK ÜRÜNLERÝNÝN YETÝÞTÝRÝLMESÝ",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 5 Yýl, Vergi Ýndirimi %60, YKO %25, KDV Ýstisnasý, Faiz Desteði",Serada bitkisel yetiþtiricilik 25.000 M2,8.470.500,0,25
419,23/05/2020 - 511079,KARSAL ÖRME TEKSTÝL SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,TEKÝRDAÐ,Yerli Sermaye,ÝMALAT - TRÝKOTAJ (ÖRME) ÜRÜNLERÝ ÝMALATI,TEVSÝ,BÖLGESEL - ALT BÖLGE,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Sigorta Primi Ýþveren Hissesi 5 Yýl, Vergi Ýndirimi %60, YKO %25",1730.1.02 - Diðer trikotaj ve týð-iþi kumaþlar 4.779.400 KG,4.509.870,623.808,3
420,23/05/2020 - 511080,BO TARIM ENERJÝ SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,ANTALYA,Yerli Sermaye,"TARIM - SEBZE, BAHÇE VE KÜLTÜR BÝTKÝLERÝ ÝLE FÝDANLIK ÜRÜNLERÝNÝN YETÝÞTÝRÝLMESÝ",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 2 Yýl, Vergi Ýndirimi %50, YKO %15, KDV Ýstisnasý",Serada bitkisel yetiþtiricilik 33.000 M2,3.132.000,0,2
421,23/05/2020 - 511081,MARDAÐ GROUP TOBACCO TÜTÜN SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ADANA,Yerli Sermaye,ÝMALAT - DÝÐER KAÐIT VE MUKAVVA ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"KDV Ýstisnasý, Sigorta Primi Ýþveren Hissesi 5 Yýl, Vergi Ýndirimi %60, YKO %25",Makaron {Boþ Filtreli Sigara Tüpü} 410.400 KG/YIL,23.500.000,0,20
422,24/05/2020 - 511082,ANIL DERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,NÝÐDE,Yerli Sermaye,ÝMALAT - DERÝNÝN TABAKLANMASI VE ÝÞLENMESÝ,TEVSÝ,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Vergi Ýndirimi %90, YKO %50, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",1911.0.02 - Derinin Tabaklanmasý ve Ýþlenmesi 800.000 KG/YIL,902.389,240.777,10
423,24/05/2020 - 511083,ÖZMAN DERÝ TEKSTÝL VE ÝNÞAAT ÝMALAT GIDA ÝTHALAT ÝHRACAT PAZARLAMA TÝCARET LÝMÝTED ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,ÝMALAT - TEKSTÝLÝN APRELENMESÝ,KOMPLE YENÝ YATIRIM,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",1712.0.05 - Diðer dokuma apreleme hizmetleri {kaplama ve emdirme hariç} Kumaþ dijital baský ve kurutma iþlemleri 15.000 KG/GÜN,5.523.620,656.952,10
424,25/05/2020 - 511084,KAMEL AUDÝO KASET VE COMPACT DÝSC SANAYÝ ANONÝM ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,ÝMALAT - PLASTÝK ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",Polipropilen Ambalaj Filmi 3.402 TON/YIL,31.204.523,3.217.724,15
425,26/05/2020 - 511085,EMRAH TUNÇ,BATMAN,Yerli Sermaye,ÝMALAT - BAÞKA YERDE SINIFLANDIRILMAMIÞ TEKSTÝL ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Yatýrým Yeri Tahsisi, Faiz Desteði",1729.2.12 - TEK KULLANIMLIK MASKE 400.000.000 ADET/YIL,5.390.016,435.000,50
426,27/05/2020 - 511086,TERSAN TERSANECÝLÝK SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,YALOVA,Yerli Sermaye,ÝMALAT - GEMÝ YAPIMI VE ONARIMI,KOMPLE YENÝ YATIRIM,GENEL,"Sigorta Primi Ýþveren Hissesi, KDV Ýstisnasý, Gümrük Vergisi Muafiyeti","Balýk Ýþleme Fabrika Gemisi NB1106 Boyu: 108,20 MT Eni: 20,00 MT Derinlik : 11,75 MT 6.800 DWT",566.376.850,58.233.382,300
427,27/05/2020 - 511087,MUSTAFA BEDRÝKOÐLU BEDRÝKOÐULLARIKAPLAMA PARKE KERESTE,DÜZCE,Yerli Sermaye,"ÝMALAT - TAHTA PLAKA ÝMALATI; KONTRPLAK, YONGA LEVHA, SUNTA, DÝÐER PANO VE TAHTALARIN ÝMALATI",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",POLYWOOD {AÐAÇ TABAKALARDAN OLUÞAN PANEL} 3.000 M3/YIL,3.884.723,247.000,10
428,27/05/2020 - 511088,ERGÜLLER MAKÝNA OTOMOTÝV NAKLÝYAT ÝNÞAAT TAAHHÜT SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ANKARA,Yerli Sermaye,ÝMALAT - B.Y.S. METAL EÞYA ÝMALATI,TEVSÝ,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","Muhtelif Çelik Baðlantý Elemanlarý {Vida, Cývata, Somun v.b.} 650 TON/YIL",1.450.000,130.000,4
429,27/05/2020 - 511089,EROL ÇÝÇEK TARIMCILIK TÝCARET LÝMÝTED ÞÝRKETÝ,ADANA,Yerli Sermaye,"TARIM - SEBZE, BAHÇE VE KÜLTÜR BÝTKÝLERÝ ÝLE FÝDANLIK ÜRÜNLERÝNÝN YETÝÞTÝRÝLMESÝ",KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Serada bitkisel yetiþtiricilik{Örtü Altý Muz Üretimi} 19.000 M2,2.475.000,0,6
430,27/05/2020 - 511090,CW ENERJÝ MÜHENDÝSLÝK TÝCARET VE SANAYÝ ANONÝM ÞÝRKETÝ,ANTALYA,Yerli Sermaye,"ENERJÝ - ELEKTRÝK ÜRETÝMÝ, ÝLETÝMÝ VE DAÐITIMI",KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,"Elektrik enerjisi üretimi {GES} 2,60 MW",9.510.000,0,3
431,27/05/2020 - 511091,REKOR KAUÇUK SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,ESKÝÞEHÝR,Yerli Sermaye,ÝMALAT - DÝÐER KAUÇUK ÜRÜNLERÝ ÝMALATI,TEVSÝ,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","Kauçuk Levha 17.625.600 KG/YIL, Kuçuklu Karýþým 5.352.000 KG/YIL, Kauçuk Esaslý Oto Lastiði Soðuk Kaplama Profili 4.665.600 KG/YIL, Kauçuk Esaslý Yapýþtýrýcý 99.060 KG/YIL",43.832.052,4.742.306,32
432,27/05/2020 - 511092,MUSTAFA TEKÝN,DÝYARBAKIR,Yerli Sermaye,ÝMALAT - DÝÐER KAÐIT VE MUKAVVA ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, KDV Ýstisnasý, Faiz Desteði",Kaðýt peçete üretimi 212 TON/YIL,598.000,0,20
433,27/05/2020 - 511093,E KARE GLOBAL EÐÝTÝM MATBAA GIDA TURÝZM TEKSTÝL ÝNÞAAT SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ÝZMÝR,Yerli Sermaye,HÝZMETLER - GENEL ORTAÖÐRETÝM HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Faiz Desteði, KDV Ýstisnasý",Lise eðitim hizmetleri 105 ÖÐRENCÝ,2.565.600,0,12
434,27/05/2020 - 511094,ÞAHANLAR AHÞAP KUYUMCULUK ÝNÞAAT SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,KAHRAMANMARAÞ,Yerli Sermaye,"ENERJÝ - ELEKTRÝK ÜRETÝMÝ, ÝLETÝMÝ VE DAÐITIMI",KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,"4010.0.01 - Elektrik enerjisi üretim{GES} 0,24 MW",1.039.093,0,
435,27/05/2020 - 511095,MUTLULAR GÖNEN ENERJÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,BALIKESÝR,Yerli Sermaye,"ENERJÝ - ELEKTRÝK ÜRETÝMÝ, ÝLETÝMÝ VE DAÐITIMI",KOMPLE YENÝ YATIRIM,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","4010.0.01 - Elektrik Enerjisi Üretimi {BES} Biyogazdan 10,92 MW",88.673.476,4.651.431,12
436,27/05/2020 - 511096,ADIM TEKSTÝL SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,ISPARTA,Yerli Sermaye,"ENERJÝ - ELEKTRÝK ÜRETÝMÝ, ÝLETÝMÝ VE DAÐITIMI",KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,"4010.0.01 - Elektrik Enerjisi Üretimi {Çatý GES} 1,23 MW",5.947.138,0,3
437,27/05/2020 - 511097,YILDIZ ENTEGRE AÐAÇ SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,MERSÝN,Yerli Sermaye,"ENERJÝ - ELEKTRÝK ÜRETÝMÝ, ÝLETÝMÝ VE DAÐITIMI",KOMPLE YENÝ YATIRIM,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","4010.0.01 - Elektrik enerjisi üretimi {GES} 4,20 MW",16.122.390,279.320,
